sample_id,category,question,answer,generated_text,avg_entropy,answer_code,generated_text_code,judgment
132,artwork,Is this artwork titled italianate landscape with figures by classical ruins? Please answer yes or no.,Yes,"Yes, the artwork is titled ""Italianate landscape with figures by classical ruins."" ",0.3888700166010364,1.0,1.0,1.0
133,artwork,Is this artwork titled two boys singing? Please answer yes or no.,No,"No, the artwork you've provided is not titled ""Two Boys Singing."" It is a painting by Claude Lorrain, titled ""Landscape with a River and Trees."" ",1.0974413108109728,0.0,0.0,1.0
134,artwork,Does this artwork belong to the type of mythological? Please answer yes or no.,Yes,"Yes, the artwork appears to be of the mythological genre. It depicts figures that are likely to be from classical mythology, as indicated by the classical attire and the presence of what seems to be a cherub, which are common elements in mythological art. The figures are interacting with each other in a way that suggests a narrative, which is typical of mythological paintings. ",1.0694066557889863,1.0,1.0,1.0
135,artwork,Does this artwork belong to the type of historical? Please answer yes or no.,No,"Yes, the artwork you've provided appears to be a historical painting. It depicts a scene with figures that are likely to represent classical or mythological characters, which is a common theme in historical art. The style of the painting, including the use of classical architecture and the attire of the figures, suggests that it could be from a period when classical themes were popular in art, such as the Renaissance or the Neoclassical period. The painting is likely to be a representation of a story or a scene from mythology, which was a popular subject in historical art. ",1.084201779393417,0.0,1.0,0.0
136,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a famous piece known as ""The Arnolfini Wedding"" by Jan van Eyck, painted in 1434. ",0.7325619001154943,1.0,1.0,1.0
137,artwork,Does this artwork exist in the form of illumination? Please answer yes or no.,No,"Yes, the artwork you've shown is an example of illumination. Illumination is a form of art that involves the decoration of manuscripts with intricate designs, often using gold, silver, and vibrant colors. This particular artwork depicts a scene with numerous figures, which is characteristic of illuminated manuscripts. ",1.1696172355957868,0.0,1.0,0.0
138,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a famous piece known as ""The Adoration of the Christ Child"" by Jan van Eyck, painted in the early 15th century. ",0.8728839787394502,1.0,1.0,1.0
139,artwork,Does this artwork exist in the form of architecture? Please answer yes or no.,No,"No, the artwork depicted in the image does not exist in the form of architecture. It is a painting that features a scene with various figures and architectural elements, but it is not a real building or structure. ",0.9146014788019884,0.0,0.0,1.0
140,artwork,"Is this artwork created by botticelli, sandro? Please answer yes or no.",Yes,"No, this artwork is not created by Sandro Botticelli. The painting you've shown is ""The Death of the Virgin"" by Jan van Eyck, which is housed in the National Gallery in London. ",0.779726510269066,1.0,0.0,0.0
141,artwork,"Is this artwork created by vigri, caterina? Please answer yes or no.",No,"No, the artwork you've shown is not by Vigri or Caterina. It appears to be a painting from the Renaissance period, possibly depicting a scene from a play or a historical event. However, without more context or information about the artist, it's not possible to identify who created this piece. ",0.92034837884039,0.0,0.0,1.0
142,artwork,"Is this artwork created by courbet, gustave? Please answer yes or no.",Yes,"Yes, this artwork is created by Gustave Courbet. ",0.3860234175476112,1.0,1.0,1.0
143,artwork,"Is this artwork created by milani, aureliano? Please answer yes or no.",No,"No, the artwork is not created by Milani, Aureliano. The painting you've shown is ""Still Life with Flowers"" by Gustave Courbet, a famous French painter. ",0.8503433899161543,0.0,0.0,1.0
144,artwork,Does this artwork belong to the type of religious? Please answer yes or no.,Yes,"Yes, the artwork appears to be of a religious nature. It depicts a scene that is commonly associated with religious themes, such as the Adoration of the Christ Child or the Presentation of Christ at the Temple. The figures are dressed in clothing that suggests a historical or biblical setting, and the overall composition and symbolism are typical of religious art. ",1.0016157472776752,1.0,1.0,1.0
145,artwork,Does this artwork belong to the type of historical? Please answer yes or no.,No,"Yes, the artwork you've provided appears to be a historical painting. It depicts a scene that seems to be from a historical or mythological context, with figures that are likely to represent characters from a specific time period or story. The style of the painting, the clothing of the figures, and the overall composition suggest that it is meant to represent a moment from the past. ",0.9944937605706642,0.0,1.0,0.0
146,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a portrait of a man, likely from the 18th century, dressed in a silver coat and holding a book. The painting is known for its attention to detail and the use of light to highlight the subject's features. ",1.1744808329851424,1.0,1.0,1.0
147,artwork,Does this artwork exist in the form of furniture? Please answer yes or no.,No,"No, the artwork you've provided does not depict a piece of furniture. It is a painting of a man, likely from the 18th century, dressed in a silver coat and holding a book. The man is seated at a desk with a quill and inkwell, and there is a statue in the background. The painting is a representation of a historical figure or a scene from that era, not a depiction of a piece of furniture. ",1.1324986772542616,0.0,0.0,1.0
148,artwork,Is this artwork titled doge ziani receiving the benediction of pope alexander iii? Please answer yes or no.,Yes,"Yes, the artwork is titled ""Doge Ziani receiving the benediction of Pope Alexander III."" ",0.4283216085408955,1.0,1.0,1.0
149,artwork,Is this artwork titled the adoration of the shepherds? Please answer yes or no.,No,"Yes, the artwork you've provided is titled ""The Adoration of the Shepherds."" It is a famous painting by the Italian Renaissance artist Raphael. ",0.6242567460919688,0.0,1.0,0.0
150,artwork,"Is this artwork displayed in musée du louvre, paris? Please answer yes or no.",Yes,"Yes, the artwork you've shown is ""The Arnolfini Wedding,"" which is housed in the Louvre Museum in Paris. It is one of the most famous paintings in the world and is a prime example of the Italian Renaissance. ",0.8157099664769232,1.0,0.0,0.0
151,artwork,"Is this artwork displayed in galleria nazionale d'arte moderna e contemporanea, rome? Please answer yes or no.",No,"Yes, the artwork you've shown is displayed in the Galleria Nazionale d'Arte Moderna e Contemporanea in Rome. It is a famous painting known as ""The Adoration of the Christ Child"" by Jan van Eyck. ",0.6362104589534608,0.0,1.0,0.0
152,artwork,"Is this artwork created by greuze, jean-baptiste? Please answer yes or no.",Yes,"No, the artwork you've shown is not by Jean-Baptiste Greuze. It appears to be a painting in the style of the Dutch Golden Age, which was a period of great artistic achievement in the Netherlands, roughly from the 15th to the 17th century. The painting features a man with curly hair, holding a bowl, which is reminiscent of the works of artists like Jan van Eyck or Rembrandt, who were known for their detailed and realistic portraits. However, without more information, it's not possible to identify the specific artist or the title of the work. ",0.9814400353066932,1.0,0.0,0.0
153,artwork,"Is this artwork created by landseer, sir edwin henry? Please answer yes or no.",No,"No, the artwork you've provided is not created by Sir Edwin Henry Landseer. The painting is ""The Death of Socrates"" by Jacques-Louis David, painted in 1787. ",0.7305661894691866,0.0,0.0,1.0
154,artwork,"Is this artwork displayed in fogg art museum, harvard university, cambridge? Please answer yes or no.",Yes,"No, the artwork you've shown is not displayed in the Fogg Art Museum at Harvard University in Cambridge. The image you've provided appears to be a painting of a man, but without more context or information about the artist or the specific piece, it's not possible to determine if it's part of the Fogg Art Museum's collection or if it's a different artwork. The Fogg Art Museum has a diverse collection of art from various periods and cultures, but it's not possible to identify specific pieces from an image alone. ",0.9789802652069832,1.0,0.0,0.0
155,artwork,"Is this artwork displayed in museo civico, pistoia? Please answer yes or no.",No,"Yes, the artwork you've shown is displayed in the Museo Civico di Pistoia. It is a portrait of Emmanuel Jos. Sieyès, a French politician and philosopher, painted by Jacques-Louis David. ",0.9519750889460108,0.0,1.0,0.0
156,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a famous piece known as ""The Adoration of the Christ Child"" by Jan van Eyck, painted in the early 15th century. ",0.8291781018797725,1.0,1.0,1.0
157,artwork,Does this artwork exist in the form of others? Please answer yes or no.,No,"Yes, this artwork is a copy of a famous painting known as ""The Adoration of the Christ Child"" by Jan van Eyck. The original painting is housed in the National Gallery in London, and it is one of the most celebrated works of the Northern Renaissance. The copy you see is a representation of the original, and it is likely that there are other copies and reproductions of this iconic artwork as well. ",1.0740396214854424,0.0,1.0,0.0
158,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a portrait of a man, likely a historical figure, depicted in a realistic style. The painting is known for its attention to detail and the use of color to highlight the subject's features. ",1.306101678044301,1.0,1.0,1.0
159,artwork,Does this artwork exist in the form of graphics? Please answer yes or no.,No,"Yes, the artwork you've described is a graphic representation of a portrait. It is a painting that has been reproduced in various forms, including graphics. ",1.3732564754840604,0.0,1.0,0.0
160,artwork,Does this artwork belong to the type of genre? Please answer yes or no.,Yes,"Yes, this artwork belongs to the genre of portraiture. It depicts a group of people, likely from a historical period, engaged in a social or intellectual activity, which is a common theme in portraiture. The focus on the expressions and interactions of the individuals, along with the detailed clothing and setting, are characteristic of portraiture. ",1.0165008543962644,1.0,1.0,1.0
161,artwork,Does this artwork belong to the type of religious? Please answer yes or no.,No,"No, the artwork you've provided does not appear to be of the religious genre. It depicts a scene that seems to be from a historical or social context, rather than a religious one. The figures are dressed in clothing that suggests a different time period, and there is no overt religious symbolism or narrative present in the image. ",0.9875501032904754,0.0,0.0,1.0
162,artwork,Is this artwork created by duccio di buoninsegna? Please answer yes or no.,Yes,"No, the artwork you've provided is not by Duccio di Buoninsegna. Duccio was an Italian painter from the early 14th century, and his style is characterized by its clarity, simplicity, and use of flat colors. The artwork you've shown appears to be from a later period, possibly from the Renaissance, and it features a more realistic and detailed style, which is not typical of Duccio's work. ",0.9287805824033986,1.0,0.0,0.0
163,artwork,"Is this artwork created by giani, felice? Please answer yes or no.",No,"No, the artwork you've shown is not by Giani, Felice. The painting depicts a Gothic archway, which is a common subject in Gothic art, but the style and technique do not match those of Felice Giani. Felice Giani was an Italian painter known for his portraits and genre paintings, and his style is more realistic and detailed than the one seen in this artwork. ",1.0874325785941137,0.0,0.0,1.0
164,artwork,"Is this artwork created by herring, john frederick the younger? Please answer yes or no.",Yes,"No, the artwork is not created by Herring, John Frederick the Younger. The painting you've shown is ""The Haymakers"" by J.M.W. Turner, which is a famous work of art. ",1.144461131189625,1.0,0.0,0.0
165,artwork,"Is this artwork created by cozens, john robert? Please answer yes or no.",No,"No, the artwork is not created by John Robert Cozens. The painting you've shown is ""The Haymakers"" by J.M.W. Turner, which is a famous work of art. ",1.084381556959918,0.0,0.0,1.0
166,artwork,"Is this artwork displayed in museo del prado, madrid? Please answer yes or no.",Yes,"Yes, the artwork you've shown is ""The Adoration of the Christ Child"" by Jan van Eyck, which is indeed displayed in the Museo del Prado in Madrid. ",0.774010808394495,1.0,1.0,1.0
167,artwork,"Is this artwork displayed in state tretyakov gallery, moscow? Please answer yes or no.",No,"Yes, the artwork you've shown is ""The Prophet Isaiah"" by Peter Paul Rubens, and it is indeed displayed in the State Tretyakov Gallery in Moscow. ",0.8201927181858665,0.0,1.0,0.0
168,artwork,Does this artwork belong to the type of historical? Please answer yes or no.,Yes,"Yes, this artwork belongs to the type of historical painting. It depicts a scene that appears to be from a historical period, likely the Middle Ages or Renaissance, given the clothing and architectural style. The painting is rich in detail and captures a moment that seems to be from a story or a historical event. The figures are dressed in period-appropriate attire, and the setting is designed to evoke a sense of the past. ",1.021878511320307,1.0,1.0,1.0
169,artwork,Does this artwork belong to the type of interior? Please answer yes or no.,No,"Yes, the artwork depicts an interior scene, specifically a room with a large window and a group of people gathered around it. ",1.0891456080134958,0.0,1.0,0.0
170,artwork,Is this artwork displayed in private collection? Please answer yes or no.,Yes,"Yes, the artwork you've shown is a famous painting that is typically displayed in private collections, museums, or galleries. It is not something that would be found in a private home without significant wealth or a dedicated art collection. ",1.3880364585419038,1.0,1.0,1.0
171,artwork,"Is this artwork displayed in st. vitus's cathedral, prague? Please answer yes or no.",No,"No, the artwork you've shown is not displayed in St. Vitus's Cathedral in Prague. It is a painting by Caspar David Friedrich, titled ""Wanderer Above the Sea of Fog."" This painting is housed in the Kunsthalle Karlsruhe in Germany. ",0.6460288199551192,0.0,0.0,1.0
172,artwork,Is this artwork created by giorgione? Please answer yes or no.,Yes,"No, the artwork you've shown is not by Giorgione. It is a painting by Peter Paul Rubens, titled ""The Descent from the Cross."" ",0.869737365395751,1.0,0.0,0.0
173,artwork,"Is this artwork created by marilhat, prosper? Please answer yes or no.",No,"No, the artwork is not created by Marilhat, Prosper. The painting you've shown is ""The Death of Sardanapalus"" by Eugène Delacroix, painted in 1827. ",0.7034513233111983,0.0,0.0,1.0
174,artwork,Is this artwork titled the artist and his model? Please answer yes or no.,Yes,"Yes, the artwork is titled ""The Artist and His Model."" ",0.4812205729035971,1.0,1.0,1.0
175,artwork,Is this artwork titled the lovesick maiden (detail)? Please answer yes or no.,No,"No, the artwork you've provided is not titled ""The Lovesick Maiden."" It is a famous painting known as ""The Death of Sardanapalus"" by Gustave Courbet. ",0.7507030744492785,0.0,0.0,1.0
176,artwork,"Is this artwork titled virgin and child with sts catherine, cecilia, barbara, and ursula? Please answer yes or no.",Yes,"Yes, the artwork is titled ""Virgin and Child with Sts. Catherine, Cecilia, Barbara, and Ursula."" ",0.3120452291452615,1.0,1.0,1.0
177,artwork,Is this artwork titled sorrow? Please answer yes or no.,No,"No, the artwork is not titled ""Sorrow."" It is a famous painting known as ""The Adoration of the Christ Child"" by Jan van Eyck, which is a depiction of the Virgin Mary and the infant Jesus surrounded by various saints and angels. ",0.9030711388762124,0.0,0.0,1.0
178,artwork,"Is this artwork created by veronese, paolo? Please answer yes or no.",Yes,"Yes, the artwork depicted in the image is ""The Wedding Feast at Cana"" by Paolo Veronese. ",0.5323874161279362,1.0,1.0,1.0
179,artwork,"Is this artwork created by jeaurat, etienne? Please answer yes or no.",No,"No, the artwork you've provided is not created by Jeaurat, Etienne. It is a famous painting by Michelangelo, known as ""The Creation of Adam"" on the ceiling of the Sistine Chapel in the Vatican. ",0.668110049457547,0.0,1.0,0.0
180,artwork,"Is this artwork created by eberlein, gustav heinrich? Please answer yes or no.",Yes,"No, the artwork in the image is not created by Gustav Heinrich Eberlein. The sculpture depicted is ""The Sleep of Endymion"" by Gian Lorenzo Bernini, which is housed in the Louvre Museum in Paris. ",0.6869682669603894,1.0,0.0,0.0
181,artwork,"Is this artwork created by gillemans, jan pauwel the younger? Please answer yes or no.",No,"No, the artwork in the image is not created by Gillemans or Jan Pauwel the Younger. It appears to be a sculpture of a woman and a child, possibly depicting a scene from mythology or a similar narrative. The style and technique suggest it could be from the Baroque period, but without more information, it's not possible to identify the specific artist or the origin of the sculpture. ",0.9156911720040268,0.0,0.0,1.0
182,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. ",0.8821204738425357,1.0,1.0,1.0
183,artwork,Does this artwork exist in the form of mosaic? Please answer yes or no.,No,"No, the artwork you've shown is a painting, not a mosaic. Mosaics are typically made up of small pieces of colored stone, glass, or other materials, arranged to form an image. The image you've provided is a traditional painting with visible brushstrokes and a more three-dimensional appearance. ",0.8184775591774399,0.0,0.0,1.0
184,artwork,Is this artwork titled reine lefebvre and margot? Please answer yes or no.,Yes,"No, the artwork you've provided is not titled ""Reine lefebvre and Margot."" It is a famous painting by Edgar Degas titled ""The Dance Class"" or ""The Dance Class (The Dance Lesson)."" The painting depicts a mother and daughter in a dance class, and it is known for its loose, sketchy style and its focus on the interplay of light and shadow. ",0.9141515577754366,1.0,0.0,0.0
185,artwork,Is this artwork titled fire in the oil depot at san marcuola? Please answer yes or no.,No,"No, the artwork you've provided is not titled ""Fire in the Oil Depot at San Marcuola."" It is a painting by Edgar Degas titled ""The Dance Class."" ",0.6479593685816791,0.0,0.0,1.0
186,artwork,Does this artwork exist in the form of sculpture? Please answer yes or no.,Yes,"Yes, the artwork in the image exists in the form of a sculpture. It depicts a lion with a shield, sitting atop a pedestal with intricate carvings. ",0.7806215858365249,1.0,1.0,1.0
187,artwork,Does this artwork exist in the form of graphics? Please answer yes or no.,No,"Yes, the artwork depicted in the image exists in the form of graphics. It is a digital rendering or a photograph of a stone sculpture of a lion. ",0.9899410665110576,0.0,1.0,0.0
188,artwork,Does this artwork belong to the type of portrait? Please answer yes or no.,Yes,"Yes, the artwork you've provided is a portrait. It depicts a person, likely a man given the attire and hairstyle, dressed in what appears to be historical or formal clothing, which is typical of portrait art. The focus is on the individual, and the style suggests it could be from a historical period. ",1.0168980554377227,1.0,1.0,1.0
189,artwork,Does this artwork belong to the type of study? Please answer yes or no.,No,"Yes, the artwork you've provided appears to be a portrait study. It is a painting that focuses on the depiction of a person, likely a historical figure or a fictional character, and it is done in a realistic style, which is typical for portraiture. The attention to detail in the clothing and the expression on the face suggests that the artist was aiming to capture the essence of the subject with a high degree of accuracy. ",1.109768043368406,0.0,1.0,0.0
190,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a famous piece known as ""The Adoration of the Christ Child"" by Jan van Eyck, painted in the early 15th century. ",0.8038948550646966,1.0,1.0,1.0
191,artwork,Does this artwork exist in the form of metalwork? Please answer yes or no.,No,"No, the artwork you've shown is a painting, not a piece of metalwork. It is a famous painting known as ""The Adoration of the Christ Child"" by Jan van Eyck, which is a prime example of the Northern Renaissance style. ",0.966002530818514,0.0,0.0,1.0
192,artwork,Is this artwork titled holy family? Please answer yes or no.,Yes,"Yes, this artwork is titled ""Holy Family."" ",0.474807578497208,1.0,1.0,1.0
193,artwork,"Is this artwork titled friedrich iii, the wise, and johann i, the constant, electors of saxony? Please answer yes or no.",No,"No, the artwork you've provided is not titled ""Friedrich III, the Wise, and Johann I, the Constant, Electors of Saxony."" It is a famous painting known as ""The Madonna and Child"" by Raphael. ",0.5297553687226768,0.0,0.0,1.0
194,artwork,Is this artwork titled the crucifixion with sts jerome and christopher? Please answer yes or no.,Yes,"No, the artwork you've provided is not titled ""The Crucifixion with Sts Jerome and Christopher."" It is a famous painting known as ""The Adoration of the Christ Child"" by Jan van Eyck, which was created in 1434. The painting depicts the Virgin Mary, baby Jesus, and various saints, including St. John the Baptist, St. John the Evangelist, and St. Clare of Assisi, among others. The painting is renowned for its detailed and realistic style, which was characteristic of the Northern Renaissance period. ",0.8778528494242025,1.0,0.0,0.0
195,artwork,Is this artwork titled tomb of michelangelo (detail)? Please answer yes or no.,No,"No, the artwork you've provided is not titled ""Tomb of Michelangelo."" It is a famous painting known as ""The Death of the Virgin"" by Jan van Eyck, which depicts the Virgin Mary's death scene with the apostles and Jesus. ",1.0851999023662615,0.0,0.0,1.0
196,artwork,Is this artwork titled vanitas? Please answer yes or no.,Yes,"Yes, the artwork is titled ""Vanitas."" ",0.6132831618798753,1.0,1.0,1.0
197,artwork,Is this artwork titled legend of st francis: 18. apparition at arles (detail)? Please answer yes or no.,No,"No, the artwork you've provided is not titled ""Legend of St. Francis: 18. Apparition at Arles (Detail)."" It is a painting of a still life with various objects, including a statue of a woman, a teapot, a book, and some coins. The painting is likely from the Baroque period and is known for its dramatic use of light and shadow, as well as its attention to detail. ",0.96204147926926,0.0,0.0,1.0
198,artwork,Is this artwork titled lucretia? Please answer yes or no.,Yes,"No, the artwork is not titled ""Lucretia."" It is a classical-style drawing of a figure that appears to be a representation of a classical deity or mythological character, but without more context or information, it is not possible to definitively identify the figure. ",1.0901182261782354,1.0,0.0,0.0
199,artwork,Is this artwork titled rinaldo abandoning armida (detail)? Please answer yes or no.,No,"No, the artwork you've provided is not titled ""Rinaldo Abandoning Armida."" It is a different piece of art. ",0.8362812849645119,0.0,0.0,1.0
200,artwork,Is this artwork created by palma vecchio? Please answer yes or no.,Yes,"Yes, the artwork depicted in the image is a fresco by Palma Vecchio, specifically the ""Adoration of the Christ Child"" painted in the early 16th century. It is located in the Scuola di San Marco in Venice, Italy. ",0.986175667983684,1.0,1.0,1.0
201,artwork,"Is this artwork created by maris, jacobus hendricus? Please answer yes or no.",No,"No, the artwork in the image is not created by Maris, Jacobus Hendricus. The painting depicts a scene with figures that are not characteristic of Maris' style. Maris is known for his landscapes and seascapes, often featuring the city of Haarlem in the Netherlands. The painting in the image appears to be a religious or historical scene, which is not typical of Maris' work. ",1.0045520617702473,0.0,0.0,1.0
202,artwork,"Is this artwork created by waldmüller, fedinand georg? Please answer yes or no.",Yes,"No, the artwork you've provided is not by Waldmüller, Ferdinand Georg. The painting you've shown is ""The Peasants of Courcy"" by Gustave Courbet, painted in 1854. ",0.9549662316715584,1.0,0.0,0.0
203,artwork,"Is this artwork created by seeman, enoch? Please answer yes or no.",No,"No, the artwork is not created by Seeman, Enoch. The painting you've shown is ""The Return of the Prodigal Son"" by Rembrandt, which is a famous work of art from the Dutch Golden Age. ",1.0152058685830876,0.0,0.0,1.0
204,artwork,"Is this artwork displayed in cappella palatina, palermo? Please answer yes or no.",Yes,"Yes, the artwork in the image is displayed in the Cappella Palatina in Palermo, Italy. This is a famous mosaic-covered chapel known for its intricate and colorful mosaics. ",0.9726822916866998,1.0,1.0,1.0
205,artwork,"Is this artwork displayed in musée des beaux-arts, chambéry? Please answer yes or no.",No,"Yes, the artwork you've shown is displayed in the Musée des Beaux-Arts in Chambéry, France. It is a section of the Byzantine mosaic known as the ""Chronograph of 331,"" which is housed in the museum. ",1.0608626116804698,0.0,1.0,0.0
206,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a famous painting by the Italian artist Pietro Paolo Veronese, titled ""The Wedding at Cana."" ",1.1929391326644692,1.0,1.0,1.0
207,artwork,Does this artwork exist in the form of graphics? Please answer yes or no.,No,"Yes, the artwork depicted in the image is a painting, and it has been reproduced in various forms, including graphics. ",1.099388615467534,0.0,1.0,0.0
208,artwork,Is this artwork titled st john the evangelist resuscitating drusiana? Please answer yes or no.,Yes,"Yes, the artwork you've provided is titled ""St. John the Evangelist Resuscitating Drusiana."" It is a famous painting by Giovanni Bellini, completed in 1455. ",0.7360625997560823,1.0,1.0,1.0
209,artwork,Is this artwork titled la finette? Please answer yes or no.,No,"No, the artwork you've provided is not titled ""La Finette."" It is a painting by Pietro Perugino, known as ""The Holy Trinity,"" which is a famous fresco in the Sistine Chapel. ",1.202248099924855,0.0,0.0,1.0
210,artwork,"Is this artwork created by hardouin-mansart, jules? Please answer yes or no.",Yes,"Yes, the artwork in the image is created by Jules Hardouin-Mansart. The room depicted is the Hall of Mirrors at the Palace of Versailles, which was designed by Hardouin-Mansart. ",0.5954075552685489,1.0,1.0,1.0
211,artwork,"Is this artwork created by kerseboom, friedrich? Please answer yes or no.",No,"No, the artwork in the image is not created by Kerseboom, Friedrich. The image depicts the Hall of Mirrors at the Palace of Versailles, which is a famous landmark in France. The Hall of Mirrors was designed by Jules Hardouin-Mansart and decorated by Charles Le Brun and Gilles Marin. ",0.8423677734568871,0.0,0.0,1.0
212,artwork,Does this artwork belong to the type of landscape? Please answer yes or no.,Yes,"Yes, the artwork belongs to the type of landscape. It depicts a natural scene with trees, a body of water, and a sky filled with clouds. The presence of these elements is characteristic of landscape art. ",0.7261633909915771,1.0,1.0,1.0
213,artwork,Does this artwork belong to the type of genre? Please answer yes or no.,No,"Yes, this artwork belongs to the landscape genre. ",0.3936808451738519,0.0,1.0,0.0
214,artwork,"Is this artwork displayed in galleria nazionale, parma? Please answer yes or no.",Yes,"Yes, the artwork you've shown is ""Madonna and Child"" by Giovanni Bellini, which is displayed in the Galleria Nazionale in Parma, Italy. ",0.7454191808637437,1.0,1.0,1.0
215,artwork,"Is this artwork displayed in hospital de san bernardo, seville? Please answer yes or no.",No,"Yes, the artwork you've shown is ""The Madonna and Child"" by Jan van Eyck, which is on display at the Hospital de San Bernardo in Seville, Spain. ",0.8266307724767276,0.0,1.0,0.0
216,artwork,Does this artwork belong to the type of religious? Please answer yes or no.,Yes,"Yes, the artwork depicted in the image appears to be of a religious nature. It features a scene with two figures that are likely to be representations of religious figures, such as saints or angels, given the context of the text and the style of the illustration. The text is in Latin, which is often associated with religious texts, and the artwork is part of a book that is likely to be a religious manuscript or a book of religious significance. ",1.313516757479792,1.0,1.0,1.0
217,artwork,Does this artwork belong to the type of mythological? Please answer yes or no.,No,"No, the artwork in the image does not belong to the type of mythological. It is an illuminated manuscript page, which is a form of art that was prevalent in the Middle Ages and the Renaissance. These pages often featured religious or historical scenes, and the artwork on this page depicts a religious scene with figures that are likely to be saints or biblical characters. The intricate details and the use of color and symbolism are characteristic of the style of illuminated manuscripts. ",1.1523925082285544,0.0,0.0,1.0
218,artwork,Does this artwork belong to the type of portrait? Please answer yes or no.,Yes,"Yes, the artwork you've provided is a portrait. It depicts a person, likely a historical figure, dressed in a uniform and standing in a natural setting. Portraits are a common type of artwork that focuses on the depiction of a person, often with a focus on their attire, expression, and sometimes the setting or context in which they are portrayed. ",1.10458341450762,1.0,1.0,1.0
219,artwork,Does this artwork belong to the type of genre? Please answer yes or no.,No,"Yes, the artwork belongs to the genre of portraiture. It depicts a person, likely a historical figure, dressed in a costume that suggests a specific time period or social status. The setting and the attire of the individual are typical elements of portraiture. ",1.044134655559135,0.0,1.0,0.0
220,artwork,Does this artwork belong to the type of portrait? Please answer yes or no.,Yes,"Yes, the artwork you've provided appears to be a portrait. It depicts a person, likely a man given the attire and hairstyle, dressed in elaborate clothing and seated in a chair. The background is filled with figures that seem to be engaged in various activities, which is common in portraiture to provide context or to showcase the subject's status or interests. The style of the painting, with its attention to detail and the use of light and shadow, is characteristic of portraiture from certain historical periods. ",1.1111436798139596,1.0,1.0,1.0
221,artwork,Does this artwork belong to the type of landscape? Please answer yes or no.,No,"No, the artwork does not belong to the type of landscape. It is a portrait of a man, likely a historical figure, dressed in elaborate clothing and surrounded by various objects that suggest a setting of wealth and power. The focus is on the man and his attire, rather than a natural landscape. ",1.1062329423065032,0.0,0.0,1.0
222,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you are referring to is a painting. It is ""The Death of Socrates"" by Jacques-Louis David, painted in 1787. ",0.65033503937332,1.0,1.0,1.0
223,artwork,Does this artwork exist in the form of stained-glass? Please answer yes or no.,No,"No, the artwork you've shown is a painting, not a stained-glass window. Stained-glass windows are typically found in churches and cathedrals, and they are made from colored glass panels that are assembled to form a picture. The image you've provided is a traditional oil painting, which is a different medium and style. ",1.0758208248918055,0.0,0.0,1.0
224,artwork,Does this artwork exist in the form of painting? Please answer yes or no.,Yes,"Yes, the artwork you've described is a painting. It is a portrait of a man, likely from the Renaissance period, given the style of clothing and the overall composition. The painting is known for its detailed rendering and the use of light and shadow to create a sense of depth and realism. ",1.108507660493217,1.0,1.0,1.0
225,artwork,Does this artwork exist in the form of furniture? Please answer yes or no.,No,"No, the artwork you've shown is a portrait painting, not a piece of furniture. It depicts a man dressed in what appears to be Renaissance or Elizabethan attire, with a dark background that highlights the subject. ",0.9698139011823662,0.0,0.0,1.0
226,artwork,"Is this artwork created by lagrenée, jean-jacques? Please answer yes or no.",Yes,"No, this artwork is not created by Jean-Jacques Lagrenée. Lagrenée was a French painter known for his portraits and genre paintings, but the painting you've shown is not by him. It appears to be a classical painting, possibly from the 18th century, depicting a scene with a woman and a child, which is not characteristic of Lagrenée's style. ",0.9564036445357323,1.0,0.0,0.0
227,artwork,"Is this artwork created by scultori, diana? Please answer yes or no.",No,"No, the artwork you've shown is a painting, not a sculpture. It is a classical painting that depicts a scene with two figures, which is reminiscent of the style of artists like Diana, but it is not a sculpture. ",1.281687630056425,0.0,0.0,1.0
228,artwork,"Is this artwork created by tiepolo, giovanni battista? Please answer yes or no.",Yes,"No, the artwork in the image is not created by Tiepolo, Giovanni Battista. The painting depicts a figure that resembles the mythological character of Prometheus, who is often associated with the story of the theft of fire from the gods. This image is not by Tiepolo, who was an Italian Baroque painter known for his history paintings and landscapes. ",1.1648519794143797,1.0,0.0,0.0
229,artwork,"Is this artwork created by kerricx, willem ignatius? Please answer yes or no.",No,"No, the artwork is not created by Kerricx or Willem Ignatius. The image you've provided appears to be a painting of a figure that resembles a cherub or cupid, which is a common subject in classical and neoclassical art. The style and composition suggest it could be from the Baroque period, but without more information, it's not possible to identify the specific artist or the title of the work. ",0.9470720565470252,0.0,0.0,1.0
